Worldwide Map,全局地图,
Manage Assignments,管理作业,
Trim values,修剪值,
Edit Values,编辑值,
Keep current values,保持当前值,
Affected values:,受影响的值:,
Zoom map on location you want to see by default when page is loaded...,在加载页面时默认情况下缩放您要查看的位置的地图...,
At capacity,满载,
Node Capacity Forecast,节点容量预测,
Return to your default location and zoom by clicking the reset icon on the map resource&amp;nbsp;,单击地图资源上的重置图标，返回到默认位置并进行缩放。,
Resource,资源资源,
Execution settings,执行设定,
Do not execute this action if the alert has been acknowledged already (Recommended),如果警报已经得到确认，请不要执行此操作（推荐）,
Repeat this action every X minutes until the alert is acknowledged,每X分钟重复一次此操作，直到确认警报为止,
Repeat this action every:,每重复一次此操作:,
This is required value and cannot be empty!,这是必填值，不能为空！,
&amp;nbsp;* required,＆amp;nbsp;*为必填项,
Search Orion...,搜索Orion...,
Name of location,地点名称,
Required property:&amp;nbsp;,必填属性:＆amp;nbsp;,
Default value:&amp;nbsp;,预设值:＆amp;nbsp;,
Customize NOC View Logo,自定义NOC View徽标,
No matched nodes found for the filter specified,找不到与指定过滤器匹配的节点,
Examples of regular expressions,正则表达式的例子,
Selected parent should be a Node,选定的父级应该是一个节点,
Custom Properties for Groups,组的自定义属性,
"For a single node, the thresholds for critical and warning can be changed from {0} this node's Edit Properties page {2} (under Alert Thresholds).{3} For all of Orion, the thresholds can be changed from the {1} Orion General Thresholds page{4}.",对于单个节点，可以从{0}此节点的“编辑属性”页面{2}（在“警报阈值”下）更改严重和警告的阈值。{3}对于所有Orion，可以从{1}更改阈值Orion一般阈值页面{4}。,
Capacity profiling is in progress.,正在进行容量分析。,
This resource will show the usage trends of various system resources. It will also predict when your usage will exceed the available resources.,该资源将显示各种系统资源的使用趋势。它还将预测您的使用量何时超出可用资源。,
"In order to produce accurate estimates, Orion needs to observe your environment for {0}  consecutive days.",为了产生准确的估算值，Orion需要连续{0}天观察您的环境。,
{0} days and {1} hours remaining,剩余{0}天和{1}小时,
Calculate exhaustion using average daily values,使用每日平均值计算疲劳,
Calculate exhaustion using peak daily values,使用每日峰值计算疲劳,
Capacity Planning,容量规划,
? Change Capacity Planning Rules,?  变更容量计划规则,
Capacity Planning ({0}),容量规划（{0}）,
You can customize how NPM calculates capacity predictions for this metric.,您可以自定义NPM如何计算该指标的容量预测。,
Use peak values,使用峰值,
Avoid peak values crossing warning and critical thresholds,避免峰值超过警告和临界阈值,
Use average values,使用平均值,
Avoid the average value trending above warning and critical thresholds,避免平均值趋势超过警告和临界阈值,
Update Settings,更新设定,
"Optional agent useful for monitoring Windows &amp; Unix/Linux hosts in remote or distributed environments, such as the cloud. Credentials are needed only for installing the agent.  The agent does not need to be installed on the server already.",可选代理程序，可用于监视Windows＆amp;Unix/Linux托管在远程或分布式环境（例如：云平台）中。仅在安装代理程序时才需要凭据。不需要在服务器上已经安装代理程序。,
What is an agent?,什么是代理程序? ,
&lt;b&gt;Windows &amp; Unix/Linux Servers:&lt;/b&gt; Agent,&lt;b&gt;Windows＆amp;Unix/Linux服务器:&lt;/b&gt;代理程序,
Agent software is installed on {0},代理程序软件已安装在{0}上,
Credentials are needed only to install the agent software,仅安装代理程序软件才需要凭据,
Did you know that there are other ways to deploy an Agent?,您是否知道还有其他方法可以部署代理程序? ,
Agent Port:,代理程序端口:,
The agent software will be automatically downloaded and installed on this machine (this may take a few minutes),代理程序软件将自动下载并安装在此计算机上（这可能需要几分钟）,
Assign values to custom properties,将值分配给自定义属性,
You can assign values to custom properties of imported objects below.,您可以在下面为导入对象的自定义属性分配值。,
Capacity Trending,容量趋势,
* Error uploading file. Image's resolution should be less than 900 x 200,*上传文件时出错。图片分辨率应小于900 x 200,
Active Alert Details,活动警报详细信息,
Volume Capacity Forecast,容量预测,
"For a single volume, the thresholds for critical and warning can be changed from {0} volume's Edit Properties page {2} (under Alert Thresholds).{3} For all of Orion, the thresholds can be changed from the {1} Orion General Thresholds page{4}.",对于单个卷，可以从{0}卷的“编辑属性”页面{2}（在“警报阈值”下）更改严重和警告的阈值。{3}对于所有Orion，可以从{1} Orion更改阈值常规阈值页面{4}。,
Avg:&lt;b&gt;{0}%&lt;/b&gt;,平均:&lt;b&gt;{0}％&lt;/b&gt;,
Want to place objects on the map automatically?,是否要自动在地图上放置对象? ,
Automatic placement settings page.,自动展示位置设置页面。,
Enter or Paste the Web Page URL,输入或粘贴网页URL,
How can I create a dynamic URL,如何创建动态网址,
Optional Web Server Authentication,可选的Web服务器身份验证,
No user defined,没有用户定义,
Learn more about complex conditions,了解有关复杂条件的更多信息,
Add Section,添加部分,
Advanced options,高级选项,
Enable complex conditions (e.g. Alert me when (Application A on Server X is down) AND (Application B on Server Y is down)).,启用复杂的条件（例如：（服务器X上的应用程序A关闭）并且（服务器Y上的应用程序B关闭）时提醒我。,
I want to alert on:,我想提醒:,
Alert can be triggered if {0} objects (at the same time) have met the specified condition,如果{0}个对象（同时）满足指定条件，则可以触发警报,
Automatic Geolocation,自动地理位置,
Override Orion Capacity Thresholds,覆盖Orion容量阈值,
Trend calculation:,趋势计算:,
Use {0} values,使用{0}值,
Capacity Planning Thresholds,容量规划阈值,
Warning threshold value cannot be bigger or equal to critical threshold value.,警告阈值不能大于或等于临界阈值。,
Top 10 Objects by trigger count of this alert,此警报的触发次数最多的10个对象,
Aggregated data must occur within the last,汇总数据必须在最后,
Trigger every,触发每个,
Optional Windows Authentication,可选的Windows身份验证,
Define user,定义用户,
This action is only available on Windows Server 2003,此操作仅在Windows Server 2003上可用,
Preview URL,预览网址,
Worldwide Map Settings,全局地图设置,
Set this value if you want to enable automatic geolocation objects on the maps,如果要在地图上启用自动地理位置对象，请设置此值,
Downtime History will be deleted from the database after configured days.,在配置的天数后，停机历史记录将从数据库中删除。,
Downtime History Retention,停机历史记录保留,
Other Objects currently experiencing the same alert,当前遇到相同警报的其他对象,
Objects currently experiencing this alert,当前遇到此警报的对象,
Active time,活动时间,
Trigger time,触发时间,
Was triggered,被触发,
Last trigger,最后触发,
Value must greater than 0 seconds,值必须大于0秒,
Value must greater than 0,值必须大于0,
Import alert error,导入警报错误,
Couldn't import alert from {0}. Please check OrionWeb.log for more details. ,无法从{0}导入警报。请检查OrionWeb.log以获取更多详细信息。,
There was an error while importing alert from {0}. Please check OrionWeb.log for more details. ,从{0}导入警报时出错。请检查OrionWeb.log以获取更多详细信息。,
Trigger Syslog Events,触发系统日志事件,
Trigger Syslog events.,触发系统日志事件。,
Trigger Trap Events,触发陷阱事件,
Trigger Trap events.,触发陷阱事件。,
= {0} {1},= {0} {1},
Warning threshold value cannot be empty.,警告阈值不能为空。,
Critical threshold value cannot be empty.,临界阈值不能为空。,
Warning threshold value must be in interval from {0} to {1}.,警告阈值必须介于{0}到{1}之间。,
Critical threshold value must be in interval from {0} to {1}.,临界阈值必须介于{0}到{1}之间。,
"For example, use c:\test.bat, where c:\ is the disk on your main Orion poller.&lt;br/&gt;,,,,",例如：，使用c:\ test.bat，其中c:\是主Orion轮询器上的磁盘。&lt;br/&gt;、、、、,
"For example, use c:\script.vbs, where c:\ is the disk on your main Orion poller.&lt;br/&gt;,,,,",例如：，使用c:\ script.vbs，其中c:\是主Orion轮询器上的磁盘。&lt;br/&gt;、、、、,
