Driver's SQLAllocHandle on SQL_HANDLE_ENV failed. ,驱动程序在SQL_HANDLE_ENV上的SQLAllocHandle失败。
User {0} {1} application {2} on node {3},节点{3}上的用户{0} {1}应用程序{2}
Form Login Monitor,表单登录监控器
Search string found.,找到搜索字符串。
PercentageOfUsedQuota,配额使用率
SMTP Encryption:,SMTP加密：
This component monitor is used in AppInsight for Active Directory to poll statistics based on an LDAP query. SolarWinds internal use only.,AppInsight for Active Directory中使用此组件监视器来基于LDAP查询轮询统计信息。 SolarWinds仅供内部使用。
Displays information about users by messages sent this week.,通过本周发送的消息显示有关用户的信息。
{0} application monitors,{0}个应用程序监视器
Multi Value Statistics,多值统计
This component monitor tests a web server's ability to accept incoming sessions over a secure channel and then test the security certificate expiration date.,此组件监视器测试Web服务器通过安全通道接受传入会话的能力，然后测试安全证书的到期日期。
"This component monitor uses SNMP communication to test if a specified service is running, and reports service status. Service status is reported as monitor statistic data value. &lt;br/&gt;SNMP Service Statuses: &lt;br/&gt;1 - Running; &lt;br/&gt;2 - Continue Pending; &lt;br/&gt;3 - Pause Pending; &lt;br/&gt;4 - Paused.",该组件监视器使用SNMP通信来测试指定的服务是否正在运行，并报告服务状态。服务状态报告为监视器统计数据值。 &lt;br/&gt; SNMP服务状态：&lt;br/&gt; 1-正在运行； &lt;br/&gt; 2-继续待处理； &lt;br/&gt; 3-暂停待处理； &lt;br/&gt; 4-已暂停。
"This component monitor uses SSH to upload a script to a server, runs the script, then processes the script exit code and text output. Statistic: Defined by the script.&lt;br/&gt;This component monitor has the ability to return multiple results and has the ability to process Nagios resulting output.",此组件监视器使用SSH将脚本上载到服务器，运行该脚本，然后处理脚本退出代码和文本输出。统计信息：由脚本定义。&lt;br/&gt;此组件监视器能够返回多个结果，并且能够处理Nagios结果输出。
This component monitor tests a Java application server.,此组件监视器测试Java应用程序服务器。
"This component monitor scans Windows event logs for recent events matching your defined criteria. Events are considered recent based on the age of the event as compared to the application polling frequency. If a matching event is found, the component monitor goes to down status. The component monitor eventually returns to up status as time passes. &lt;b&gt;You may not notice a matching event unless you create an alert to email you when the component goes down.&lt;/b&gt;",该组件监视器扫描Windows事件日志中是否有符合您定义的条件的最新事件。与应用程序轮询频率相比，根据事件的发生时间将事件视为近期事件。如果找到匹配事件，则组件监视器将变为关闭状态。随着时间的流逝，组件监视器最终将恢复为启动状态。 &lt;b&gt;您可能不会注意到匹配的事件，除非您创建警报以在组件出现故障时通过电子邮件发送给您。&lt;/b&gt;
"This component monitor runs a Windows PowerShell script on the Orion SAM server or a remote target node and then processes the script's exit code and text output. Statistic: Defined by the script. &lt;br/&gt;This monitor requires &lt;a href=""http://support.microsoft.com/kb/968930"" style=""color:blue""&gt;Windows PowerShell version 2.0.&lt;/a&gt;","该组件监视器在Orion SAM服务器或远程目标节点上运行Windows PowerShell脚本，然后处理脚本的退出代码和文本输出。统计信息：由脚本定义。 &lt;br/&gt;此监视器需要 &lt;a href=""http://support.microsoft.com/kb/968930"" style=""color:blue""&gt;Windows PowerShell version 2.0.&lt;/a&gt;"
This component monitor collects server resource information from VMware ESX server providing most common data for monitoring VMware resources health state.,此组件监视器从VMware ESX服务器收集服务器资源信息，该信息提供了用于监视VMware资源运行状况的最常用数据。
Connection timeout expired. ,连接超时已过期。
"Application ""{0}"" on node ""{1}"" is {2}","节点“ {1}”上的应用程序""{0}""为{2}"
Credentials test was not successfull.,凭据测试不成功。
TEMPLATE ASSIGNMENTS,模板分配
The service is stopped or disabled or is not installed on the target machine.,服务已停止或禁用，或者未安装在目标计算机上。
Import Application Template Status,导入应用程序模板状态
Select Entity,选择实体
Copy the selected components to an Assigned Application Monitor.,将选定的组件复制到已分配的应用程序监视器。
Copy of ,备份
Please enter non-empty string value for the User Name field.,请在“用户名”字段中输入非空字符串值。
Loading Counters. Please wait...,装货柜台。请稍候...
NNTP 423. Invalid article number.,NNTP423。商品编号无效。
Statistics History Description,统计历史描述
One or more {0} is {1},一个或多个{0}是{1}
NNTP 211. Group selected.,NNTP211。已选择组。
Message was not found in the inbox.,在收件箱中找不到消息。
The returned data is valid.,返回的数据有效。
in an unknown state,处于未知状态
Connection Limit,连接限制
Assign to Nodes,分配给节点
This component monitor is used in AppInsight for SQL to open and share an SQL connection for polling data. SolarWinds internal use only.,AppInsight for SQL使用此组件监视器来打开和共享SQL连接以轮询数据。 SolarWinds仅供内部使用。
"This component monitor tests the ability of an FTP server to accept an incoming session, process the user login, and then transmit the specified file to the Orion SAM server. After receiving the file, Orion SAM performs a file integrity test comparing the SHA1 checksum of the downloaded file against a previously generated checksum. If the checksums match, the component monitor reports its status as up. Click more information for the detailed procedure.",此组件监视器测试FTP服务器接受传入会话，处理用户登录，然后将指定文件传输到Orion SAM服务器的能力。接收到文件后，Orion SAM会执行文件完整性测试，将下载文件的SHA1校验和与先前生成的校验和进行比较。如果校验和匹配，则组件监视器将其状态报告为up。单击更多信息以获取详细过程。
Saving {1} JobEngine plugin file to {0},将{1} JobEngine插件文件保存到{0}
Component Response Time,组件响应时间
Custom Statistic Monitor,自定义统计监视器
Running '{0}' -remove,运行'{0}'-删除
ProcessWMI,ProcessWMI
NNTP 441. Posting failed.,NNTP441。发布失败。
{1} Sample Map Directory not found.  This is expected on Additional Poller and Website installs. ({0}),{1}找不到示例地图目录。这是在“其他轮询器”和“网站”安装中预期的。 （{0}）
Mobile Devices,移动设备
"Collector Plugin Directory ""{0}"" does not exist.  Creating.","收集器插件目录""{0}""不存在。正在创建。"
Copying sample map file: ,复制样本地图文件：
FTP 331. Server expects a password to be supplied.,FTP331。服务器希望提供密码。
Current Component Statistics,当前组件统计
There is less than 5% available free space on volume ${FullName},$ {FullName}卷上的可用可用空间不到5％。
SummaryQuarter,摘要季度
File {0} in DB has been successfully updated with following entities: {1},数据库中的文件{0}已使用以下实体成功更新：{1}
HTTP 408. Request timeout.,HTTP408。请求超时。
Possibly your Search Root path or Filter contains invalid syntax.,您的搜索根路径或过滤器可能包含无效的语法。
Statistics could not be loaded.,无法加载统计信息。
Component Aggregate Chart - Statistic Data,组件汇总图-统计数据
"Radius authentication was failed, unable to communicate with remote RADIUS server!",Radius身份验证失败，无法与远程RADIUS服务器通信！
"TACACS+ authentication was rejected for given Credentials and/or Secret Key!""",对于给定的凭据和供应商秘密密钥，TACACS +身份验证被拒绝！”
Please select one or more instances.,请选择一个或多个实例。
service cannot be stopped because this is a critical system service. Stopping this service would cause system instability.,无法停止服务，因为这是一项关键的系统服务。停止该服务将导致系统不稳定。
Start Date,开始日期
Unable to perform 'bind' operation for LDAP server with given parameters.,无法使用给定参数对LDAP服务器执行“绑定”操作。
Unable to perform search request with given parameters.,无法使用给定的参数执行搜索请求。
Unexpected error code returned by SolarWinds.APM.MAPI.exe:  {0},SolarWinds.APM.MAPI.exe返回的意外错误代码：{0}
Unable to poll performance counter value,无法轮询性能计数器值
VMware Entity with specified name '{0}' not found!,"找不到具有指定名称""{0}""的VMware实体！"
"VMware Counter with specified group '{0}', name '{1}', rollup type '{2}' and instance '{3}' not found for entity '{4}'!","找不到实体“ {4}”具有指定组""{0}""，名称“ {1}”，汇总类型“ {2}”和实例“ {3}”的VMware Counter！"
No process info found,找不到过程信息
Radius authentication was rejected for given Credentials and/or Secret Key!,对于给定的凭据和Dor秘密密钥，拒绝了Radius身份验证！
FTP 500. Command syntax error or unrecognized command.,FTP500。命令语法错误或无法识别的命令。
HTTP 417. Expectation not able to be met by the server.,HTTP417。服务器无法满足期望。
Number of nodes allowed due to license,由于许可证允许的节点数
Writes / Sec,写秒
Startup Type,启动类型
IMAP4: Unseen. The number is the decimal associated with the first unseen message.,IMAP4：看不见。该数字是与第一个看不见的消息关联的十进制数。
All Sites,所有网站
ApplicationName,应用名称
AppInsight for IIS: Restart Failed IIS Site,AppInsight for IIS：重新启动失败的IIS站点
Smtp,Smtp
You should probably scan script output for changes before saving the script.,保存脚本之前，您可能应该扫描脚本输出以查找更改。
Call to SQLAllocStmt failed.,调用SQLAllocStmt失败。
{0} Web Site Error,{0}网站错误
